ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID456245358,124 Raleigh St,WESTMEADOWS,560000.0,h,27/05/2017,5,2.0,2.0,626.0,7.0,-37.67688,144.88996,20030,,40.0,0,98.666666667,190.666666667,19.0
ID135891414,156 Separation St,NORTHCOTE,900000.0,h,10/12/2016,2,1.0,0.0,367.0,49.0,-37.7704,145.0067,19929,,19.9231,0,136.333333333,302.666666667,42.0
ID313234613,8 Fitzpatrick St,SOUTH MELBOURNE,1450000.0,t,19/11/2016,3,2.0,1.0,146.0,129.0,-37.8331,144.9665,22238,,3.5,0,1100.666666667,3636.333333333,457.333333
ID165903554,27 Quick St,PASCOE VALE,975000.0,h,3/12/2016,4,1.0,1.0,733.0,59.0,-37.7194,144.9307,20033,,34.0,0,659.0,5219.333333333,338.333333
ID318679601,48 Majestic Bvd,CRANBOURNE,720008.0,h,26/08/2017,5,3.0,2.0,528.0,13.0,-38.08902,145.29006,19886,,62.2222,0,1083.666666667,3612.666666667,368.333333
ID479207223,40 Winfield Rd,BALWYN NORTH,1480000.0,h,7/11/2016,3,1.0,2.0,992.0,29.0,-37.7977,145.1037,19896,,28.7692,0,925.666666667,4701.333333333,308.666667
ID729080789,409/216 Rouse St,PORT MELBOURNE,665000.0,u,3/06/2017,2,2.0,1.0,1472.0,9.0,-37.84096,144.93791000000004,22180,,0,0,705.333333333,5479.666666667,335.0
ID760981776,1/187 George St,EAST MELBOURNE,700000.0,u,22/08/2016,2,2.0,1.0,0.0,49.0,-37.8153,144.9842,19979,,7.0769,0,97.666666667,243.0,33.0
ID378179994,16/43 Arndt Rd,PASCOE VALE,541000.0,u,29/07/2017,2,1.0,1.0,133.0,69.0,-37.72136,144.92932,20033,,34.0,0,705.333333333,5479.666666667,335.0
ID337920820,49/2 Exhibition St,MELBOURNE,659000.0,u,10/09/2016,1,1.0,1.0,0.0,13.0,-37.8157,144.9727,19843,,6.1017,0,278.0,489.0,65.0
ID203109859,2 Jamieson St,NORTHCOTE,2155000.0,h,15/10/2016,5,2.0,2.0,692.0,99.0,-37.7784,145.0035,19929,,19.9231,0,136.333333333,302.666666667,42.0
ID248318504,55 Carlyon St,ORMOND,981000.0,h,25/02/2017,2,1.0,1.0,533.0,39.0,-37.9048,145.0418,19941,,32.1538,0,298.0,735.0,154.0
ID554639374,141 Hawkstowe Pde,SOUTH MORANG,905000.0,h,3/06/2017,5,5.0,3.0,700.0,9.0,-37.6236,145.10629,52160,,54.3333,0,101.666666667,251.333333333,18.666667
ID602016663,8 Bowmore St,HUGHESDALE,1745000.0,h,10/12/2016,4,2.0,1.0,547.0,94.0,-37.9002,145.0768,19918,,27.3548,0,555.666666667,1129.0,160.666667
ID436190470,74 Bridport St,ALBERT PARK,2800000.0,h,30/07/2016,3,3.0,1.0,0.0,129.0,-37.8399,144.9577,20043,,0,0,1202.0,5034.333333333,333.0
ID475749512,1 Torring Rd,HAWTHORN EAST,1582000.0,h,15/10/2016,2,2.0,2.0,358.0,17.0,-37.8341,145.0528,19853,,19.1562,0,1144.333333333,6845.666666667,375.666667
ID593878261,28 Central Av,FOOTSCRAY,942000.0,h,19/08/2017,2,1.0,1.0,241.0,104.0,-37.79583,144.89406,20024,,17.4,0,2047.666666667,9171.0,742.333333
ID993050803,11 Heytesbury Cr,CRAIGIEBURN,607500.0,h,22/07/2017,3,2.0,2.0,654.0,20.0,-37.6038,144.9226,20029,,35.0,0,1288.333333333,4242.333333333,480.0
ID166869105,31 Miller Gr,KEW,2310000.0,h,10/12/2016,3,1.0,2.0,782.0,99.0,-37.8107,145.0219,19905,,13.9524,0,271.666666667,771.666666667,74.0
ID229552611,1/194 Hyde St,YARRAVILLE,780000.0,h,3/12/2016,3,2.0,2.0,213.0,15.0,-37.8175,144.8964,19996,,11.3571,0,703.666666667,1502.0,135.666667
ID742607988,3/20 Loch St,COBURG,599000.0,t,24/09/2016,2,2.0,1.0,76.0,79.0,-37.7474,144.9621,19965,,32.0,0,1071.333333333,5783.666666667,419.666667
ID659371223,16/116 Arthurton Rd,NORTHCOTE,418000.0,u,7/05/2016,2,1.0,1.0,1882.0,8.0,-37.768,144.9895,20016,,21.3,0,136.333333333,302.666666667,42.0
ID313059170,4/738 Centre Rd,BENTLEIGH EAST,716000.0,u,10/12/2016,2,1.0,2.0,212.0,59.0,-37.9218,145.0607,19939,,35.0833,0,925.666666667,4701.333333333,308.666667
ID696502765,23 Silk St,ROSANNA,908000.0,h,30/07/2016,3,1.0,2.0,692.0,69.0,-37.7345,145.0753,19983,,34.75,0,824.666666667,1890.333333333,159.333333
ID374172186,2/20 Margaret St,CANTERBURY,690500.0,u,23/04/2016,2,1.0,1.0,118.0,11.0,-37.8257,145.0856,19894,,25.7692,0,3703.666666667,18944.0,2039.333333
ID975287157,48 Derby St,PASCOE VALE,822000.0,h,18/03/2017,4,2.0,2.0,250.0,36.0,-37.7319,144.9461,19964,,34.0,0,705.333333333,5479.666666667,335.0
ID662675531,7/3 Kenilworth Pde,IVANHOE,650000.0,u,28/08/2016,3,2.0,2.0,0.0,19.0,-37.7694,145.0406,19933,,26.0588,0,555.666666667,1129.0,160.666667
ID540974808,1 Hillcrest Rd,GLEN IRIS,2450000.0,h,24/06/2017,4,3.0,2.0,910.0,59.0,-37.86194,145.07256,19848,,30.6667,0,2047.666666667,9171.0,742.333333
ID669659223,3/33 Glen Ebor Av,BLACKBURN,786000.0,h,23/09/2017,3,1.0,2.0,1271.0,39.0,-37.82151,145.16138999999995,19898,,30.3077,0,2524.333333333,12864.666666667,738.666667
ID333491309,231 Station St,FAIRFIELD,1065000.0,h,23/04/2016,3,1.0,2.0,630.0,89.0,-37.7713,145.0196,19930,,22.0,0,334.666666667,1407.666666667,88.333333
ID198466661,56 Victoria St,SANDRINGHAM,2250000.0,h,24/06/2017,5,3.0,2.0,640.0,39.0,-37.95698,145.0166,19948,,33.5,0,101.666666667,251.333333333,18.666667
ID318830498,75 Pridham St,PRAHRAN,1220000.0,h,28/08/2016,3,2.0,1.0,112.0,119.0,-37.8517,145.0056,19946,,18.2143,0,659.0,5219.333333333,338.333333
ID161754278,9 Marama St,COBURG NORTH,1009000.0,h,12/11/2016,4,1.0,2.0,590.0,69.0,-37.7197,144.9585,19963,,36.0,0,1071.333333333,5783.666666667,419.666667
ID184646493,2/27 Georges Rd,RINGWOOD,766000.0,u,3/06/2017,3,1.0,2.0,327.0,59.0,-37.80905,145.23533999999995,19902,,38.5,0,394.333333333,1153.666666667,165.333333
ID703164609,4 James St,BRUNSWICK WEST,1097000.0,h,13/05/2017,3,1.0,1.0,372.0,79.0,-37.7634,144.9434,19968,,25.3333,0,941.333333333,5813.0,575.666667
ID571158181,771 Rathdowne St,CARLTON NORTH,1950000.0,h,24/06/2017,3,1.0,1.0,309.0,109.0,-37.78659,144.97211,19969,,24.3333,0,3767.666666667,18925.0,2042.333333
ID220101283,17/459 Waterdale Rd,HEIDELBERG WEST,444000.0,u,27/05/2017,2,1.0,1.0,94.0,69.0,-37.74432,145.04721,19936,,31.75,0,1173.666666667,8523.666666667,974.666667
ID113466309,2/16 Argyle St,BENTLEIGH EAST,535000.0,u,29/04/2017,2,1.0,1.0,1026.0,49.0,-37.911,145.0711,19918,,27.3548,0,959.0,4476.666666667,324.0
ID988358921,66A Gardenvale Rd,GARDENVALE,1250000.0,h,11/02/2017,3,2.0,2.0,236.0,15.0,-37.8982,145.0121,19953,,23.5,0,97.666666667,233.333333333,26.333333
ID837828397,6/63 Everard St,FOOTSCRAY,615000.0,u,16/04/2016,2,1.0,3.0,207.0,59.0,-37.7975,144.8855,20023,,19.4,0,1923.666666667,8979.333333333,620.333333
ID815890103,15 Rodman St,RESERVOIR,810000.0,h,4/03/2017,2,1.0,2.0,950.0,89.0,-37.702,145.0071,20009,,35.2222,0,885.0,1901.0,227.666667
ID729371921,30 Milton St,ASCOT VALE,865000.0,h,27/05/2017,3,1.0,0.0,217.0,109.0,-37.77391,144.92151,20039,,20.0,0,2494.666666667,11307.0,1410.0
ID638251928,35 Dixon St,MALVERN,2050000.0,h,4/06/2016,3,2.0,1.0,231.0,129.0,-37.8607,145.0373,19944,,20.8,0,610.0,1743.666666667,228.0
ID401732323,3811/80 Abeckett St,MELBOURNE,450000.0,u,7/11/2016,2,1.0,1.0,0.0,5.0,-37.8091,144.9609,19842,,4.7444,0,278.0,489.0,65.0
ID163779220,23 Auckland St,BENTLEIGH,1100000.0,h,8/04/2017,2,1.0,3.0,579.0,69.0,-37.925,145.0467,19938,,36.8462,0,959.0,4476.666666667,324.0
ID937509775,45 Tambet St,BENTLEIGH EAST,1470000.0,h,3/09/2017,3,2.0,2.0,616.0,59.0,-37.91506,145.07121,19917,,29.3548,1,959.0,4476.666666667,324.0
ID748715913,4/61 Mayston St,HAWTHORN EAST,560000.0,u,12/08/2017,1,1.0,1.0,803.0,59.0,-37.82689,145.05542,19853,,19.1562,0,1253.666666667,7401.333333333,484.666667
ID159317825,5/3 Lennox St,MOONEE PONDS,420000.0,u,10/09/2016,2,1.0,1.0,0.0,69.0,-37.7701,144.9079,20038,,22.0,0,278.0,489.0,65.0
ID940362526,7 Donnelly Ct,KEALBA,646000.0,h,29/04/2017,4,2.0,2.0,658.0,39.0,-37.7358,144.8217,20002,,31.375,0,591.666666667,1189.666666667,177.333333
ID982179900,105/175 Kangaroo Rd,HUGHESDALE,420000.0,u,12/11/2016,2,1.0,1.0,0.0,9.0,-37.9008,145.0859,19917,,29.3548,0,555.666666667,1129.0,160.666667
ID316959289,1 Rocke St,IVANHOE,1300000.0,h,7/11/2016,4,1.0,1.0,586.0,74.0,-37.7726,145.0396,19932,,26.0,0,555.666666667,1129.0,160.666667
ID757707109,118 Athol St,MOONEE PONDS,1090000.0,h,3/06/2017,2,1.0,0.0,233.0,69.0,-37.76919,144.91186000000005,20038,,22.0,0,313.333333333,545.333333333,65.666667
ID512073180,66 Queens Pde,FAWKNER,821000.0,h,3/06/2017,4,1.0,1.0,687.0,59.0,-37.71881,144.96527,19963,,36.0,0,1253.666666667,7401.333333333,484.666667
ID187371169,34/530 Toorak Rd,TOORAK,517500.0,u,4/03/2017,2,1.0,1.0,0.0,99.0,-37.8424,145.0184,19946,,18.2143,0,647.0,2861.333333333,222.666667
ID639788729,19/300 King St,MELBOURNE,740000.0,u,17/06/2017,2,1.0,1.0,0.0,20.0,-37.81317,144.95452,19841,,3.4078,0,313.333333333,545.333333333,65.666667
ID189264323,12 Shanley St,PASCOE VALE,740000.0,h,24/06/2017,2,1.0,1.0,487.0,79.0,-37.71949,144.94283,19963,,36.0,1,705.333333333,5479.666666667,335.0
ID545884115,2/59 Iona St,BLACK ROCK,623500.0,u,27/05/2017,2,1.0,1.0,159.0,39.0,-37.97363,145.02302,52095,,42.1667,0,2524.333333333,12864.666666667,738.666667
ID171638935,41 Glengyle St,COBURG,1326000.0,h,9/09/2017,3,1.0,2.0,524.0,129.0,-37.75392,144.97468999999995,19966,,30.0,1,1097.666666667,5916.0,553.333333
ID741347591,42 Whitby St,BRUNSWICK WEST,930000.0,h,4/06/2016,4,2.0,2.0,299.0,49.0,-37.764,144.9454,19968,,25.3333,0,958.666666667,5673.0,628.0
ID558463959,12 Willis St,ARMADALE,2050000.0,h,4/03/2017,3,2.0,1.0,205.0,109.0,-37.8574,145.0281,19945,,19.2143,0,2494.666666667,11307.0,1410.0
ID324332126,5 Athol Ct,LANGWARRIN,650000.0,h,12/08/2017,3,3.0,2.0,1060.0,19.0,-38.15752,145.19127,19855,,68.8182,0,84.666666667,371.666666667,13.0
ID614884133,10 Margot Av,DONCASTER,1663000.0,h,8/07/2017,4,3.0,2.0,674.0,37.0,-37.77102,145.13338000000005,20042,,25.7179,1,1666.0,9333.666666667,523.0
ID688688494,4/63 Hampton Rd,ESSENDON WEST,652500.0,t,15/10/2016,4,2.0,1.0,179.0,24.0,-37.7527,144.8824,20037,,24.0,0,1144.333333333,6845.666666667,375.666667
ID330103248,17 Bindi St,GLENROY,597500.0,h,13/05/2017,3,1.0,2.0,663.0,69.0,-37.6962,144.9349,20031,,38.0,0,1841.666666667,9184.666666667,533.333333
ID221911619,37 Newton St,SURREY HILLS,2400000.0,h,12/08/2017,5,3.0,2.0,593.0,3.0,-37.83199000000001,145.10877,19895,,25.5,0,2532.333333333,5455.0,713.0
ID901139027,36 Matthews St,SUNSHINE,895000.0,h,7/05/2016,5,2.0,2.0,690.0,59.0,-37.7933,144.8408,20021,,24.0,0,1363.666666667,6287.666666667,564.333333
ID158079210,5 Sophora Ct,TEMPLESTOWE LOWER,1138000.0,h,8/07/2017,3,2.0,2.0,706.0,49.0,-37.77185,145.12509,20042,,25.7179,0,2532.333333333,5455.0,713.0
ID150000050,3 Reynella Cl,VERMONT SOUTH,1400000.0,h,24/06/2017,4,3.0,2.0,882.0,59.0,-37.85484,145.1989,19900,,34.4138,0,281.666666667,524.333333333,75.333333
ID525369156,101 Charles St,ABBOTSFORD,911000.0,h,22/07/2017,2,1.0,0.0,141.0,139.0,-37.80586,144.99499,19976,,12.2353,0,1214.666666667,5603.666666667,375.333333
ID235014451,3/26 Middle Rd,MARIBYRNONG,570000.0,t,16/04/2016,2,1.0,2.0,98.0,10.0,-37.7677,144.8925,20038,,22.0,0,610.0,1743.666666667,228.0
ID179022186,10 Talbot Av,OAKLEIGH SOUTH,1140000.0,h,3/09/2017,3,1.0,4.0,697.0,79.0,-37.92021,145.10442,19916,,31.3548,0,142.0,344.666666667,39.333333
ID893797339,1/53 Norman St,IVANHOE,1060000.0,t,29/04/2017,3,0.0,0.0,219.0,39.0,-37.7679,145.0466,19933,,26.0588,0,591.666666667,1189.666666667,177.333333
ID938849717,15 Murray St,ELSTERNWICK,3000000.0,h,18/03/2017,4,2.0,2.0,661.0,89.0,-37.8844,145.0117,19954,,21.5,0,1666.0,9333.666666667,523.0
ID430387820,18 Colchester Cct,ROXBURGH PARK,580500.0,h,9/09/2017,3,2.0,2.0,568.0,16.0,-37.61562,144.92606,20029,,35.0,1,394.333333333,1153.666666667,165.333333
ID775306993,7 Adeney St,BALWYN NORTH,2400000.0,h,22/07/2017,5,4.0,2.0,742.0,39.0,-37.80218,145.10063,19896,,28.7692,0,959.0,4476.666666667,324.0
ID636908018,1/12 Hatfield Ct,WEST FOOTSCRAY,530000.0,u,10/09/2016,4,2.0,1.0,0.0,49.0,-37.809,144.8686,20022,,21.4,0,268.333333333,736.0,128.333333
ID942616203,39 Galloway St,DANDENONG NORTH,632000.0,h,3/09/2017,3,1.0,2.0,544.0,24.0,-37.95135,145.19806,19890,,44.3462,0,1083.666666667,3612.666666667,368.333333
ID197223383,3/262 Reynard St,COBURG,610000.0,t,8/10/2016,2,2.0,1.0,114.0,79.0,-37.7466,144.9482,19965,,32.0,1,1071.333333333,5783.666666667,419.666667
ID599089459,4 Carrington St,BALWYN NORTH,1750000.0,h,22/07/2017,4,1.0,2.0,683.0,39.0,-37.80275,145.08411999999996,19894,,25.7692,0,959.0,4476.666666667,324.0
ID372699430,13/49 Haines St,NORTH MELBOURNE,475000.0,u,8/10/2016,2,1.0,1.0,0.0,13.0,-37.7988,144.9475,19973,,6.25,0,71.0,261.0,20.0
ID483847672,152 Park Dr,PARKVILLE,2200000.0,h,15/10/2016,2,2.0,1.0,190.0,144.0,-37.7928,144.9575,19970,,22.3333,0,136.333333333,302.666666667,42.0
ID196164284,12 Gordon St,NEWPORT,1040000.0,h,27/11/2016,3,1.0,2.0,595.0,13.0,-37.8394,144.8669,19994,,16.3103,0,71.0,261.0,20.0
ID444288001,6 Staff St,SEDDON,920000.0,h,28/05/2016,4,1.0,0.0,274.0,79.0,-37.8039,144.8929,20024,,17.4,0,824.666666667,1890.333333333,159.333333
ID671218920,2/45 Caroline St,SOUTH YARRA,600000.0,u,8/07/2017,2,1.0,1.0,876.0,47.0,-37.83766,144.98799,19959,,12.5714,0,1245.0,3886.0,447.666667
ID130890092,1/132 Pascoe Vale Rd,MOONEE PONDS,726000.0,t,22/05/2016,4,2.0,1.0,67.0,19.0,-37.761,144.9262,20038,,22.0,0,278.0,489.0,65.0
ID116422756,4 Ananda Ct,WATSONIA,711000.0,h,14/05/2016,3,1.0,2.0,658.0,59.0,-37.7147,145.0752,19984,,37.6667,0,584.333333333,2731.666666667,211.666667
ID689243110,10 View Ct,HILLSIDE,737500.0,h,27/05/2017,4,2.0,2.0,704.0,15.0,-37.68175,144.74087,20000,,37.375,1,2837.0,9343.666666667,1212.666667
ID894381639,40 Freeman St,YARRAVILLE,670000.0,h,4/06/2016,3,1.0,1.0,477.0,59.0,-37.8186,144.8736,19996,,11.3571,0,703.666666667,1502.0,135.666667
ID964891983,1/75 Lillimur Rd,ORMOND,475000.0,u,19/11/2016,2,1.0,1.0,0.0,8.0,-37.8986,145.042,19941,,32.1538,1,268.333333333,736.0,128.333333
ID447675771,111/18 Bent St,KENSINGTON,631090.0,u,27/06/2016,2,2.0,1.0,2136.0,7.0,-37.7956,144.935,19972,,17.0,0,271.666666667,771.666666667,74.0
ID151585314,118 Westgarth St,NORTHCOTE,1500000.0,h,30/07/2016,3,1.0,8.0,727.0,119.0,-37.7825,145.0072,19929,,19.9231,0,136.333333333,302.666666667,42.0
ID533642165,1 Braemar St,ESSENDON,1505000.0,h,30/07/2016,3,2.0,2.0,625.0,59.0,-37.7489,144.9073,20037,,24.0,0,334.666666667,1407.666666667,88.333333
ID679422724,73 Brighton St,RICHMOND,1340000.0,h,12/11/2016,2,1.0,0.0,178.0,19.0,-37.8289,144.9992,19906,,11.9048,0,824.666666667,1890.333333333,159.333333
ID644537130,64 Waranga St,DANDENONG NORTH,930000.0,h,8/07/2017,4,2.0,1.0,830.0,39.0,-37.94264,145.21786,19890,,44.3462,0,1083.666666667,3612.666666667,368.333333
ID290928756,3/1 Edinburgh St,HAMPTON,810000.0,u,15/10/2016,3,1.0,1.0,195.0,59.0,-37.9396,145.0156,19949,,31.5,0,1683.666666667,8938.666666667,509.333333
ID390954843,1A Kawarren St,BALWYN NORTH,1360000.0,h,12/08/2017,3,2.0,2.0,424.0,64.0,-37.78617,145.09202,19896,,28.7692,0,959.0,4476.666666667,324.0
ID619824745,316 Rossmoyne St,THORNBURY,1375000.0,h,3/09/2017,3,2.0,3.0,530.0,69.0,-37.75968,145.02305,19932,,26.0,0,2532.333333333,5455.0,713.0
ID751625089,1/76 Queen St,ALTONA,801250.0,u,26/08/2017,2,1.0,1.0,245.0,139.0,-37.87046,144.83482,19926,,26.5,0,2494.666666667,11307.0,1410.0
ID322970526,76 Hansworth St,MULGRAVE,850000.0,h,16/09/2017,3,1.0,2.0,648.0,49.0,-37.93134000000001,145.17584,19913,,39.4815,0,394.333333333,1153.666666667,165.333333
ID753845297,11 Howard St,BOX HILL,2080000.0,h,22/04/2017,3,2.0,2.0,693.0,94.0,-37.8229,145.1217,20042,,25.7179,0,2897.333333333,11243.0,942.0
ID165506737,126 Smith St,THORNBURY,1380000.0,h,28/08/2016,3,2.0,1.0,359.0,99.0,-37.7565,144.9906,20014,,25.3,0,2403.666666667,5212.333333333,586.666667
ID442032870,10 Yuluma Ct,FRANKSTON,600500.0,h,22/07/2017,4,2.0,2.0,580.0,59.0,-38.13805,145.16668,19856,,66.8182,0,517.333333333,2973.0,288.666667
ID722578081,2/13 Alexander St,COLLINGWOOD,366000.0,u,16/07/2016,1,1.0,1.0,0.0,49.0,-37.796,144.9911,19975,,13.2353,0,1071.333333333,5783.666666667,419.666667
ID640308746,69 Watt St,SOUTH KINGSVILLE,985000.0,h,12/06/2016,3,1.0,5.0,669.0,69.0,-37.8321,144.8736,19995,,14.3571,0,888.0,2196.0,181.333333
ID943291820,13 Cavendish Dr,DEER PARK,557000.0,h,8/07/2017,3,1.0,2.0,539.0,34.0,-37.76545,144.76458,19982,,23.7,0,326.666666667,1234.666666667,99.0
ID624408067,1A Maple St,BOX HILL,990000.0,t,20/05/2017,2,1.0,1.0,257.0,99.0,-37.8259,145.1282,20042,,25.7179,0,2897.333333333,11243.0,942.0
